0,9930,中聯資源,中聯資源股份有限公司,24.85403648,19910525,19991122,5.40,16.48,1.91,👎    46.3 /    46.32 /    46.16 /    46.98,    70.7 /    49.72 /    74.31 /    71.49,    1.82 /     1.81 /     1.85 /      1.9,     0.0 /      0.0 /      0.0 /      0.0,0.75,,1.41,4,14,39.48,15,42.3,16,45.12,17,47.94,18,50.76,19,53.58,19.52  /  19.52  /  19.53  /  19.35  /  19.41,4.95  /  4.97  /  4.96  /  5.15  /  5.08,75.47  /  75.46  /  75.45  /  75.45  /  75.44,11.0  /  11.0  /  11.0  /  11.0  /  11.0,12.73,8.62,12.26,8.48,6.8,0.84,101.65,1.06,0.75,43,   2.5 /    0.0,   2.0 /    0.0,   2.0 /    0.0,   2.0 /    0.0,   1.0 /    1.0
0,2330,台積電,台灣積體電路製造股份有限公司,2593.3629242,19870221,19940905,1.35,29.24,6.89,👍   966.0 /    954.2 /   916.65 /    845.5, 42999.0 /  53851.6 /  53908.3 / 44430.28,    74.5 /     74.5 /    74.56 /    74.59,    1.53 /     1.22 /     1.05 /     1.62,1.02,,8.68,626.0,13,"0    429.9
Name: (本益比換算價格, 13X), dtype: object",14.6,"0    482.8
Name: (本益比換算價格, 14.6X), dtype: object",16.2,"0    535.7
Name: (本益比換算價格, 16.2X), dtype: object",17.8,"0    588.6
Name: (本益比換算價格, 17.8X), dtype: object",19.4,"0    641.6
Name: (本益比換算價格, 19.4X), dtype: object",21,"0    694.5
Name: (本益比換算價格, 21X), dtype: object",100張以下比例,0.5,80101,0,0,0,0,0,0,0,0,0,0,  11.0 /    0.0,  11.5 /    0.0,  11.0 /    0.0,  10.5 /    0.0,  10.0 /    0.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100-1000張比例,2.41,80101,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000張以上比例,97.03,80101,,,,,,,,,,,,,,,
0,2330,台積電,台灣積體電路製造股份有限公司,2593.3629242,19870221,19940905,1.35,29.06,6.85,   960.0 /    962.8 /    929.7 /   851.47, 27993.0 /  36405.0 /  50364.4 / 43993.62,    74.5 /     74.5 /    74.55 /    74.58,    1.46 /     1.42 /     1.02 /     1.65,1.05,,4.59,1908.0,15.0,496.0,17.2,568.8,19.4,641.6,21.6,714.3,23.8,787.1,26.0,859.8,100張以下比例,0.5,80101,0,0,0,0,0,0,0,0,0,0,  11.0 /    0.0,  11.5 /    0.0,  11.0 /    0.0,  10.5 /    0.0,  10.0 /    0.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100-1000張比例,2.41,80101,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000張以上比例,97.03,80101,,,,,,,,,,,,,,,
0,2330,台積電,台灣積體電路製造股份有限公司,2593.3629242,19870221,19940905,1.29,30.42,7.17,👍  1005.0 /    983.4 /    949.8 /   891.16, 21736.0 /  28588.0 /  48271.8 / 42849.33,    74.5 /     74.5 /    74.54 /    74.62,    1.89 /      1.7 /     1.15 /     1.82,0.69,,-8.57,276.0,15.0,496.0,17.2,568.8,19.4,641.6,21.6,714.3,23.8,787.1,26.0,859.8,100張以下比例,7.28,1217537.0,0,0,0,0,0,0,0,0,0,0,  11.0 /    0.0,  11.5 /    0.0,  11.0 /    0.0,  10.5 /    0.0,  10.0 /    0.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100-1000張比例,4.93,4192.0,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000張以上比例,87.7,1564.0,,,,,,,,,,,,,,,
